text,pos,total,pos_unique
земные стары сны,"['ADJ', 'ADJ', 'NOUN']",3,2
хохочут барышни,"['VERB', 'NOUN']",2,2
густой белый достоевский,"['ADJ', 'ADJ', 'ADJ']",3,1
мужик замученный робкий,"['NOUN', 'VERB', 'ADJ']",3,3
понял всё невский,"['VERB', 'PRON', 'ADJ']",3,3
дрожат полночной мышеловке,"['VERB', 'ADJ', 'NOUN']",3,3
людские корявые лики,"['ADJ', 'ADJ', 'NOUN']",3,2
несутся толповкой,"['VERB', 'NOUN']",2,2
струятся сибирской рекой,"['VERB', 'ADJ', 'NOUN']",3,3
улица суд улики,"['NOUN', 'NOUN', 'NOUN']",3,1
первые люди столики,"['ADJ', 'NOUN', 'NOUN']",3,2
машет праотец рукой,"['VERB', 'NOUN', 'NOUN']",3,2
заводов измученный бог,"['NOUN', 'VERB', 'NOUN']",3,2
терновнике дыма сосен,"['NOUN', 'NOUN', 'NOUN']",3,1
сизые очи заоблачных ног,"['ADJ', 'NOUN', 'ADJ', 'NOUN']",4,2
лбу сотни дорог дороги тревог,"['NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",5,1
чу вывеска гробов продажа,"['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
пляс столетий,"['NOUN', 'NOUN']",2,1
лютня звезд,"['NOUN', 'NOUN']",2,1
поцелуев мертвых нети,"['NOUN', 'ADJ', 'NOUN']",3,2
птенцы единых гнезд,"['NOUN', 'ADJ', 'NOUN']",3,2
радость трупов взоров клети,"['NOUN', 'NOUN', 'NOUN', 'VERB']",4,2
полог мертвый сквозной,"['NOUN', 'ADJ', 'ADJ']",3,2
белый житель лесной пущи,"['ADJ', 'NOUN', 'ADJ', 'NOUN']",4,2
одно звено шпица,"['NUM', 'NOUN', 'NOUN']",3,2
одно звено векоцепи,"['NUM', 'NOUN', 'NOUN']",3,2
слепца - кобзаря лицо,"['NOUN', 'NOUN', 'NOUN']",3,1
одет темно строго,"['ADJ', 'ADV', 'ADV']",3,2
приказал времен разрез,"['VERB', 'NOUN', 'NOUN']",3,2
след мудрости портного,"['NOUN', 'NOUN', 'ADJ']",3,2
непокорный лоскут лез,"['ADJ', 'NOUN', 'VERB']",3,3
страницей северного льда,"['NOUN', 'ADJ', 'NOUN']",3,2
воротнички стояли прямо,"['NOUN', 'VERB', 'ADV']",3,3
белели снегом зимой,"['VERB', 'NOUN', 'NOUN']",3,2
век поединка биржи хама,"['NOUN', 'NOUN', 'NOUN', 'NOUN']",4,1
вдоль плеч соперничества тьмой,"['ADP', 'NOUN', 'NOUN', 'NOUN']",4,2
черный шлем веселой нитью,"['ADJ', 'NOUN', 'ADJ', 'NOUN']",4,2
соединялся шелковой петлицей,"['VERB', 'ADJ', 'NOUN']",3,3
ветер строгий сорвал,"['NOUN', 'ADJ', 'VERB']",3,3
увлек кипящий вал,"['VERB', 'VERB', 'NOUN']",3,2
сердечный холод льда,"['ADJ', 'NOUN', 'NOUN']",3,2
широт спокойной земной оси,"['NOUN', 'ADJ', 'ADJ', 'NOUN']",4,2
управляющий города,"['VERB', 'NOUN']",2,2
спокойно задавал вопросы,"['ADV', 'VERB', 'NOUN']",3,3
плаще прошел,"['NOUN', 'VERB']",2,2
ушел ушел туда …,"['VERB', 'VERB', 'ADV']",3,2
кусок спокойный льда,"['NOUN', 'ADJ', 'NOUN']",3,2
тебе знойная нужда,"['PRON', 'ADJ', 'NOUN']",3,3
броне смертей гроба,"['NOUN', 'NOUN', 'NOUN']",3,1
стою страже деньгороба,"['VERB', 'NOUN', 'NOUN']",3,2
кольчугой мрака защищен,"['ADJ', 'NOUN', 'VERB']",3,3
тех ресниц чьи взгляды стон,"['DET', 'NOUN', 'DET', 'NOUN', 'NOUN']",5,2
могилы шелковые стены,"['NOUN', 'ADJ', 'NOUN']",3,2
злато солнца полной тьме пел,"['NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB']",5,3
свирелью гордою трудом,"['NOUN', 'ADJ', 'NOUN']",3,2
тому кар бросает пепел,"['PRON', 'NOUN', 'VERB', 'NOUN']",4,3
однажды сотканный льдом,"['ADV', 'VERB', 'NOUN']",3,3
земные лики одинаковы,"['ADJ', 'NOUN', 'ADJ']",3,2
хижине слез каменных,"['NOUN', 'NOUN', 'ADJ']",3,2
блестящим синим небом раненный,"['ADJ', 'ADJ', 'NOUN', 'VERB']",4,3
